© 2000-2025 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Formation of the nephric duct	4.86E-01	5.56E-02	NaN	PLAC8	
Ribonucleotide Reductase Signaling Pathway	4.86E-01	2.87E-02	NaN	CDH3,CDKN1A,ESR1,H3C14,HGF	
Intrinsic Pathway for Apoptosis	4.74E-01	3.64E-02	NaN	PMAIP1,SFN	
Role of Cytokines in Mediating Communication between Immune Cells	4.74E-01	3.64E-02	NaN	IL1RN,IL24	
Autophagy	4.69E-01	2.74E-02	NaN	DDIT3,HGF,NGFR,PPM1J,PRKAR1B,TNFRSF1B	
Immunogenic Cell Death Signaling Pathway	4.69E-01	3.16E-02	NaN	DDIT3,NGFR,TNFRSF1B	
Serotonin Degradation	4.69E-01	3.16E-02	NaN	ADH7,DHRS2,MAOB	
Signaling by Activin	4.67E-01	5.26E-02	NaN	INHBA	
FOXO-mediated transcription	4.67E-01	5.26E-02	NaN	SFN	
Bile Acid Biosynthesis, Neutral Pathway	4.67E-01	5.26E-02	NaN	CYP3A4	
DNA Damage/Telomere Stress Induced Senescence	4.64E-01	3.57E-02	NaN	CDKN1A,H2BC11	
E3 ubiquitin ligases ubiquitinate target proteins	4.64E-01	3.57E-02	NaN	H2BC11,RNF144A	
Ferroptosis Signaling Pathway	4.61E-01	2.92E-02	NaN	ALOXE3,CDKN1A,CYBB,GCH1	
Role of PKR in Interferon Induction and Antiviral Response	4.54E-01	2.9E-02	NaN	ATF3,IL24,MSR1,NLRP10	
TGF-β Signaling	4.54E-01	3.09E-02	NaN	BMPR1B,INHBA,ZNF423	
Protein Sorting Signaling Pathway	4.48E-01	2.76E-02	NaN	ADCY2,ADCY5,ADCY8,ATP8A2,PRKAR1B	
Tight Junction Signaling	4.48E-01	2.76E-02	NaN	MYO18B,NGFR,PPM1J,PRKAR1B,TNFRSF1B	
p53 Signaling	4.46E-01	3.06E-02	NaN	CDKN1A,PMAIP1,SFN	
Signaling by PDGF	4.45E-01	3.45E-02	NaN	COL5A3,THBS4	
Role of CHK Proteins in Cell Cycle Checkpoint Control	4.45E-01	3.45E-02	NaN	CDKN1A,PPM1J	
Formation of the ureteric bud	4.33E-01	4.76E-02	NaN	ITGA8	
Endoplasmic Reticulum Stress Pathway	4.33E-01	4.76E-02	NaN	DDIT3	
Salvage Pathways of Pyrimidine Ribonucleotides	4.32E-01	3E-02	NaN	APOBEC3H,CDA,UPP1	
PCP (Planar Cell Polarity) Pathway	4.26E-01	3.33E-02	NaN	WNT2,WNT9A	
Neuropathic Pain Signaling in Dorsal Horn Neurons	4.25E-01	2.97E-02	NaN	CAMK1G,GRM8,PRKAR1B	
DHCR24 Signaling Pathway	4.25E-01	2.8E-02	NaN	ESR1,MAPT,NR1I2,NR1I3	
MSP-RON Signaling in Cancer Cells Pathway	4.25E-01	2.8E-02	NaN	MST1R,PGF,SFN,ST14	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	4.22E-01	2.62E-02	NaN	BMPR1B,IL1RN,NGFR,TNFRSF1B,WNT2,WNT9A	
Parkinson's Signaling Pathway	4.21E-01	2.53E-02	NaN	ATP6V0D2,CACNA1C,CACNA1E,CACNA2D3,DDIT3,MAOB,PPARGC1A,SLC40A1	
Hedgehog 'on' state	4.19E-01	2.78E-02	NaN	CDKL1,SPHK1,STK32A,STK32B	
Cellular hexose transport	4.17E-01	4.55E-02	NaN	SLC5A1	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	4.17E-01	4.55E-02	NaN	INPP5D	
Fatty Acid α-oxidation	4.17E-01	4.55E-02	NaN	ALOXE3	
ABC-family proteins mediated transport	4.12E-01	2.91E-02	NaN	ABCA12,ABCG4,ABCG8	
MSP-RON Signaling Pathway	4.08E-01	3.23E-02	NaN	ITGAM,MST1R	
Xenobiotic Metabolism CAR Signaling Pathway	4.05E-01	2.58E-02	NaN	CYP3A4,CYP3A7,GSTO2,NR1I3,PPARGC1A,PPM1J	
Neutrophil Extracellular Trap Signaling Pathway	4.03E-01	2.44E-02	NaN	COL17A1,COL21A1,COL22A1,COL4A6,COL5A3,CYBB,ITGAM,NCF2,PLB1,PPIF	
Apelin Cardiac Fibroblast Signaling Pathway	4.02E-01	4.35E-02	NaN	SPHK1	
NCAM signaling for neurite out-growth	4E-01	3.17E-02	NaN	CACNA1C,COL5A3	
Acute Phase Response Signaling	3.99E-01	2.62E-02	NaN	CRABP2,IL1RN,ITIH2,NGFR,TNFRSF1B	
Paxillin Signaling	3.93E-01	2.83E-02	NaN	ITGA8,ITGA9,ITGAM	
IL-22 Signaling	3.88E-01	4.17E-02	NaN	IL22RA1	
Androgen Biosynthesis	3.88E-01	4.17E-02	NaN	SRD5A2	
Putrescine Degradation III	3.88E-01	4.17E-02	NaN	MAOB	
Regulation of the Epithelial-Mesenchymal Transition Pathway	3.85E-01	2.58E-02	NaN	HGF,JAG1,NOTCH4,WNT2,WNT9A	
RAB geranylgeranylation	3.84E-01	3.08E-02	NaN	RAB39A,RAB39B	
SPINK1 Pancreatic Cancer Pathway	3.84E-01	3.08E-02	NaN	CPB1,SPINK1	
Myelination Signaling Pathway	3.78E-01	2.44E-02	NaN	BMPR1B,ERBB4,LGI4,NGF,NGFR,PRKAR1B,WNT2,WNT9A	
Insulin processing	3.75E-01	4E-02	NaN	MYRIP	
Metabolism of cofactors	3.75E-01	4E-02	NaN	GCH1	
Growth hormone receptor signaling	3.75E-01	4E-02	NaN	PRLR	
ILK Signaling	3.72E-01	2.54E-02	NaN	MYO18B,PGF,PPM1J,RND1,RND3	
Neuroinflammation Signaling Pathway	3.71E-01	2.42E-02	NaN	CYBB,GABBR2,GABRG3,GABRR3,KCNJ3,MAPT,NCF2,NGF	
TCF dependent signaling in response to WNT	3.67E-01	2.53E-02	NaN	CCDC88C,H2BC11,LGR5,RSPO2,WNT9A	
IL-10 Signaling	3.62E-01	2.58E-02	NaN	CDKN1A,IL1RN,INPP5D,PRDM1	
Fertilization	3.62E-01	3.85E-02	NaN	KCNU1	
Miscellaneous transport and binding events	3.62E-01	3.85E-02	NaN	DMTN	
DNA methylation	3.62E-01	3.85E-02	NaN	H2BC11	
Cardiomyocyte Differentiation via BMP Receptors	3.62E-01	3.85E-02	NaN	BMPR1B	
The Visual Cycle	3.62E-01	3.85E-02	NaN	AKR1B10	
Pregnenolone Biosynthesis	3.62E-01	3.85E-02	NaN	CYP11A1	
Agrin Interactions at Neuromuscular Junction	3.61E-01	2.94E-02	NaN	ERBB4,MUSK	
Glutamate Receptor Signaling	3.61E-01	2.94E-02	NaN	GNG4,GRM8	
Gap Junction Signaling	3.55E-01	2.39E-02	NaN	ADCY2,ADCY5,ADCY8,CCN3,GJC3,NGFR,PRKAR1B,TNFRSF1B	
Syndecan interactions	3.5E-01	3.7E-02	NaN	COL5A3	
Cardiogenesis	3.5E-01	3.7E-02	NaN	EOMES	
Histidine Degradation VI	3.5E-01	3.7E-02	NaN	CYP11A1	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	3.49E-01	2.37E-02	NaN	GNAO1,IL1RN,NGFR,PGF,TNFRSF1B,TRAF1,WNT2,WNT9A	
Generic Transcription Pathway	3.43E-01	2.33E-02	NaN	ESR1,ESR2,NOTCH4,NR1I2,NR1I3,ZNF425,ZNF442,ZNF460,ZNF774,ZNF79	
Basal Cell Carcinoma Signaling	3.39E-01	2.82E-02	NaN	WNT2,WNT9A	
HMGB1 Signaling	3.39E-01	2.5E-02	NaN	NGFR,RND1,RND3,TNFRSF1B	
RHO GTPases activate PKNs	3.38E-01	3.57E-02	NaN	SFN	
Activated PKN1 stimulates transcription of AR regulated genes KLK2 and KLK3	3.38E-01	3.57E-02	NaN	H2BC11	
Regulation of RUNX2 expression and activity	3.33E-01	2.78E-02	NaN	ESR1,PPARGC1A	
Cerebral Malformation Signaling Pathway	3.3E-01	2.56E-02	NaN	CDKN1A,IL1RN,PGF	
Cholecystokinin/Gastrin-mediated Signaling	3.3E-01	2.56E-02	NaN	IL1RN,RND1,RND3	
SIRT1 negatively regulates rRNA expression	3.27E-01	3.45E-02	NaN	H2BC11	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	3.27E-01	3.45E-02	NaN	DRP2	
PAK Signaling	3.25E-01	2.54E-02	NaN	ITGA8,ITGA9,ITGAM	
Histone Modification Signaling Pathway	3.22E-01	2.33E-02	NaN	BAZ2B,ESR1,H3C14,LINC00598,PGF,SFN,USP44	
Bladder Cancer Signaling	3.2E-01	2.52E-02	NaN	CDKN1A,MMP23B,PGF	
Senescence-Associated Secretory Phenotype (SASP)	3.2E-01	2.7E-02	NaN	CDKN1A,H2BC11	
Melatonin Signaling	3.2E-01	2.7E-02	NaN	GNAO1,PRKAR1B	
ERK5 Signaling	3.2E-01	2.7E-02	NaN	NGF,SFN	
Activation of kainate receptors upon glutamate binding	3.17E-01	3.33E-02	NaN	GNG4	
MSP-RON Signaling in Macrophages Pathway	3.15E-01	2.5E-02	NaN	ITGAM,MST1R,ST14	
Macropinocytosis Signaling	3.07E-01	2.63E-02	NaN	HGF,NGF	
Nicotinate metabolism	3.07E-01	3.23E-02	NaN	RNLS	
Signaling by CSF1 (M-CSF) in myeloid cells	3.07E-01	3.23E-02	NaN	INPP5D	
Ubiquinol-10 Biosynthesis (Eukaryotic)	3.07E-01	3.23E-02	NaN	CYP11A1	
Sonic Hedgehog Signaling	3.07E-01	3.23E-02	NaN	PRKAR1B	
Antiproliferative Role of Somatostatin Receptor 2	3.01E-01	2.6E-02	NaN	CDKN1A,GNG4	
HIPPO signaling	3.01E-01	2.6E-02	NaN	PPM1J,SFN	
Toll-like Receptor Signaling	3.01E-01	2.6E-02	NaN	IL1RN,TRAF1	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	3E-01	2.44E-02	NaN	BMPR1B,WNT2,WNT9A	
RAF/MAP kinase cascade	2.98E-01	2.29E-02	NaN	AREG,ERBB4,HGF,KITLG,KSR2,RASGRF1	
Toll-like Receptor Cascades	2.97E-01	3.12E-02	NaN	ITGAM	
Chromatin modifications during the maternal to zygotic transition (MZT)	2.97E-01	3.12E-02	NaN	H2BC11	
Keratinization	2.97E-01	2.31E-02	NaN	CSTA,DSC1,DSG3,PPL,ST14	
VDR/RXR Activation	2.95E-01	2.56E-02	NaN	CDKN1A,HSD17B2	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	2.95E-01	2.56E-02	NaN	WNT2,WNT9A	
Neurotrophin/TRK Signaling	2.95E-01	2.56E-02	NaN	NGF,NGFR	
Signaling by MET	2.89E-01	2.53E-02	NaN	COL5A3,HGF	
G alpha (12/13) signalling events	2.84E-01	2.5E-02	NaN	BTK,GNG4	
Cargo concentration in the ER	2.79E-01	2.94E-02	NaN	AREG	
4-1BB Signaling in T Lymphocytes	2.79E-01	2.94E-02	NaN	TRAF1	
Signaling by NTRK1 (TRKA)	2.78E-01	2.47E-02	NaN	NGF,RIT2	
Role of JAK family kinases in IL-6-type Cytokine Signaling	2.78E-01	2.47E-02	NaN	PGF,VIP	
Glycerophospholipid biosynthesis	2.78E-01	2.34E-02	NaN	DGAT2L6,PCYT1B,PLB1	
Insulin Receptor Signaling	2.74E-01	2.33E-02	NaN	INPP5D,PDE3B,PRKAR1B	
IL-6 Signaling	2.74E-01	2.33E-02	NaN	IL1RN,NGFR,TNFRSF1B	
PRC2 methylates histones and DNA	2.71E-01	2.86E-02	NaN	H2BC11	
Transcriptional Regulation by NPAS4	2.71E-01	2.86E-02	NaN	IQSEC3	
Coagulation System	2.71E-01	2.86E-02	NaN	F3	
NAFLD Signaling Pathway	2.7E-01	2.23E-02	NaN	DDIT3,NGFR,PPARGC1A,PPM1J,TNFRSF1B	
Striated Muscle Contraction	2.63E-01	2.78E-02	NaN	TTN	
Transcriptional regulation of white adipocyte differentiation	2.62E-01	2.38E-02	NaN	ADIPOQ,PPARGC1A	
Response to elevated platelet cytosolic Ca2+	2.61E-01	2.27E-02	NaN	HGF,PLEK,TTN	
Tumor Microenvironment Pathway	2.59E-01	2.22E-02	NaN	CSPG4,HGF,MMP23B,PGF	
Melatonin Degradation I	2.57E-01	2.35E-02	NaN	CYP3A4,CYP3A7	
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	2.55E-01	2.7E-02	NaN	H2BC11	
Fatty acyl-CoA biosynthesis	2.55E-01	2.7E-02	NaN	HSD17B8	
Replacement of protamines by nucleosomes in the male pronucleus	2.55E-01	2.7E-02	NaN	H2BC11	
IL-27 Signaling Pathway	2.53E-01	2.24E-02	NaN	NGFR,PPARGC1A,TNFRSF1B	
Glucose metabolism	2.52E-01	2.33E-02	NaN	GCK,HKDC1	
Cyclins and Cell Cycle Regulation	2.52E-01	2.33E-02	NaN	CDKN1A,PPM1J	
BAG2 Signaling Pathway	2.52E-01	2.33E-02	NaN	CDKN1A,MAPT	
Regulation of TP53 Expression and Degradation	2.47E-01	2.63E-02	NaN	PRDM1	
TWEAK Signaling	2.47E-01	2.63E-02	NaN	TRAF1	
PDGF Signaling	2.47E-01	2.3E-02	NaN	INPP5D,SPHK1	
CCR3 Signaling in Eosinophils	2.45E-01	2.21E-02	NaN	GNA15,GNAO1,GNG4	
ABRA Signaling Pathway	2.43E-01	2.27E-02	NaN	PGF,PPARGC1A	
NGF-stimulated transcription	2.4E-01	2.56E-02	NaN	F3	
NAP1L1 Transcription Regulation Signaling Pathway	2.38E-01	2.25E-02	NaN	CDKN1A,H3C14	
Reelin Signaling in Neurons	2.38E-01	2.17E-02	NaN	DCX,DNAH3,MAPT	
Adipogenesis pathway	2.38E-01	2.17E-02	NaN	BMPR1B,DDIT3,ZNF423	
Neurotransmitter release cycle	2.33E-01	2.5E-02	NaN	LIN7A	
Dopamine Degradation	2.33E-01	2.5E-02	NaN	MAOB	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	2.25E-01	2.17E-02	NaN	AREG,IL1RN	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	2.2E-01	2.38E-02	NaN	BTK	
Regulation of beta-cell development	2.2E-01	2.38E-02	NaN	GCK	
April Mediated Signaling	2.2E-01	2.38E-02	NaN	TRAF1	
DAP12 interactions	2.14E-01	2.33E-02	NaN	BTK	
RHO GTPases Activate WASPs and WAVEs	2.14E-01	2.33E-02	NaN	WIPF3	
B Cell Activating Factor Signaling	2.14E-01	2.33E-02	NaN	TRAF1	
Intrinsic Prothrombin Activation Pathway	2.14E-01	2.33E-02	NaN	COL5A3	
PI3K Cascade	2.08E-01	2.27E-02	NaN	PDE3B	
Elastic fibre formation	2.08E-01	2.27E-02	NaN	ITGA8	
SUMOylation of transcription cofactors	2.08E-01	2.27E-02	NaN	PPARGC1A	
Assembly and cell surface presentation of NMDA receptors	2.08E-01	2.27E-02	NaN	LIN7A	
Aspirin ADME	2.08E-01	2.27E-02	NaN	CYP3A4	
Signaling by Insulin receptor	2.02E-01	2.22E-02	NaN	ATP6V0D2	
Arachidonic acid metabolism	2.02E-01	2.22E-02	NaN	ALOXE3	
Carboxyterminal post-translational modifications of tubulin	2.02E-01	2.22E-02	NaN	TTLL6	
Signaling by Retinoic Acid	1.97E-01	2.17E-02	NaN	CRABP2	
NAD Signaling Pathway	-0E00	1.32E-02	NaN	HGF,PPARGC1A	
CSDE1 Signaling Pathway	-0E00	1.79E-02	NaN	PIWIL2	
IL-13 Signaling Pathway	-0E00	8.13E-03	NaN	IL24	
Macrophage Classical Activation Signaling Pathway	-0E00	1.6E-02	NaN	CYBB,MERTK,NCF2	
MicroRNA Biogenesis Signaling Pathway	-0E00	2.14E-02	NaN	ESR1,ESR2,HGF,PIWIL2	
Multiple Sclerosis Signaling Pathway	-0E00	1.83E-02	NaN	CAPN3,CAPN6,CAPN8,IL7R	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	-0E00	2.08E-02	NaN	BMPR1B,MMP23B,PGF,WNT2,WNT9A	
Glucocorticoid Receptor Signaling	-0E00	1.5E-02	NaN	ADRB2,CDKN1A,DNAH3,ESR1,H3C14,IL1RN,IL22RA1,IL7R,TAF7L	
Natural Killer Cell Signaling	-0E00	4.93E-03	NaN	COL5A3	
Macrophage Alternative Activation Signaling Pathway	-0E00	2.08E-02	NaN	ADORA2B,H3C14,IL1RN,PPARGC1A	
Fc Epsilon RI Signaling	-0E00	1.67E-02	NaN	BTK,INPP5D	
Actin Cytoskeleton Signaling	-0E00	2.07E-02	NaN	ITGA8,ITGA9,ITGAM,MYO18B,TTN	
Huntington's Disease Signaling	-0E00	2.09E-02	NaN	CAPN3,CAPN6,CAPN8,GNA15,GNG4,NGF	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	6.28E-03	NaN	ATP6V0D2,MAPT,MMP23B,RND3	
IL-33 Signaling Pathway	-0E00	1.54E-02	NaN	AREG,IL1RN,PRKAR1B	
NOD1/2 Signaling Pathway	-0E00	5.18E-03	NaN	SLC15A1	
WNK Renal Signaling Pathway	-0E00	1.87E-02	NaN	KLHL3,SLC12A1	
ISGylation Signaling Pathway	-0E00	9.17E-03	NaN	HERC5	
NFKBIE Signaling Pathway	-0E00	4.45E-03	NaN	NGFR,TNFRSF1B	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	-0E00	1.69E-02	NaN	NGFR,PPM1J,PRKAR1B,TNFRSF1B	
NRF2-mediated Oxidative Stress Response	-0E00	1.48E-02	NaN	CYGB,CYP3A4,CYP3A7,GSTO2	
ISG15 antiviral mechanism	-0E00	1.35E-02	NaN	HERC5	
Meiotic synapsis	-0E00	1.82E-02	NaN	H2BC11	
Signaling by ERBB2	-0E00	2E-02	NaN	ERBB4	
Cellular response to hypoxia	-0E00	1.32E-02	NaN	HIF3A	
Circadian Clock	-0E00	1.72E-02	NaN	PPARGC1A	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	-0E00	1.39E-02	NaN	SFN	
Phase II - Conjugation of compounds	-0E00	9.17E-03	NaN	GSTO2	
Telomere Maintenance	-0E00	1.12E-02	NaN	H2BC11	
Mitochondrial biogenesis	-0E00	1.56E-02	NaN	PPARGC1A	
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation	-0E00	1.64E-02	NaN	PROZ	
Complement cascade	-0E00	7.35E-03	NaN	CR1	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	-0E00	1.23E-02	NaN	HERC5	
Signaling by TGF-beta Receptor Complex	-0E00	1.85E-02	NaN	ITGA8	
Metabolism of water-soluble vitamins and cofactors	-0E00	1.22E-02	NaN	GSTO2	
Signaling by NOTCH1	-0E00	1.3E-02	NaN	JAG1	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	-0E00	9.3E-03	NaN	CD22,COL17A1	
Fcgamma receptor (FCGR) dependent phagocytosis	-0E00	6.1E-03	NaN	WIPF3	
RNA Polymerase II Transcription	-0E00	6.67E-03	NaN	TAF7L	
COPII-mediated vesicle transport	-0E00	1.37E-02	NaN	AREG	
Asparagine N-linked glycosylation	-0E00	8E-03	NaN	ST8SIA6	
MHC class II antigen presentation	-0E00	7.81E-03	NaN	IFI30	
Binding and Uptake of Ligands by Scavenger Receptors	-0E00	8.77E-03	NaN	MSR1	
Visual phototransduction	-0E00	1.64E-02	NaN	RGS9	
Fc epsilon receptor (FCERI) signaling	-0E00	9.71E-03	NaN	BTK,ITK	
Oxidative Stress Induced Senescence	-0E00	1.14E-02	NaN	H2BC11	
EPH-Ephrin signaling	-0E00	1.08E-02	NaN	EPHA10	
Cellular response to heat stress	-0E00	9.9E-03	NaN	COL4A6	
Regulation of lipid metabolism by PPARalpha	-0E00	8.4E-03	NaN	PPARGC1A	
NoRC negatively regulates rRNA expression	-0E00	1.49E-02	NaN	H2BC11	
Interleukin-1 family signaling	-0E00	7.75E-03	NaN	IL1RN	
Interleukin-2 family signaling	-0E00	2.13E-02	NaN	INPP5D	
Mitotic G2-G2/M phases	-0E00	5E-03	NaN	CDKN1A	
Mitotic G1 phase and G1/S transition	-0E00	7.58E-03	NaN	CDKN1A	
Interleukin-3, Interleukin-5 and GM-CSF signaling	-0E00	1.79E-02	NaN	INPP5D	
B-WICH complex positively regulates rRNA expression	-0E00	1.92E-02	NaN	H2BC11	
Activation of anterior HOX genes in hindbrain during early embryogenesis	-0E00	1.19E-02	NaN	H2BC11	
C-type lectin receptors (CLRs)	-0E00	6.9E-03	NaN	MUC7	
TP53 Regulates Metabolic Genes	-0E00	1.18E-02	NaN	SFN	
Signaling by FGFR1	-0E00	1.92E-02	NaN	FLRT1	
Signaling by FGFR2	-0E00	1.37E-02	NaN	ESRP1	
TNFR2 non-canonical NF-kB pathway	-0E00	1.47E-02	NaN	TNFRSF1B	
Deubiquitination	-0E00	1.89E-02	NaN	ADRB2,DDB2,ESR1,H2BC11,USP44	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	-0E00	1.75E-02	NaN	H2BC11,RAD9B	
Nonhomologous End-Joining (NHEJ)	-0E00	2.04E-02	NaN	H2BC11	
DNA Double Strand Break Response	-0E00	1.69E-02	NaN	H2BC11	
Nucleotide Excision Repair	-0E00	9.17E-03	NaN	DDB2	
Neurexins and neuroligins	-0E00	1.75E-02	NaN	LIN7A	
TP53 Regulates Transcription of DNA Repair Genes	-0E00	1.43E-02	NaN	DDB2	
Regulation of TP53 Activity through Phosphorylation	-0E00	2.15E-02	NaN	RAD9B,TAF7L	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	4.9E-03	NaN	RAB39A	
Mitotic Prophase	-0E00	9.62E-03	NaN	H2BC11	
DNA Replication Pre-Initiation	-0E00	9.62E-03	NaN	H2BC11	
S Phase	-0E00	1E-02	NaN	CDKN1A	
Cell Cycle Checkpoints	-0E00	1.47E-02	NaN	CDKN1A,H2BC11,RAD9B,SFN	
RNA Polymerase I Transcription	-0E00	1.35E-02	NaN	H2BC11	
TNF signaling	-0E00	1.75E-02	NaN	TRAF1	
Nucleosome assembly	-0E00	2.04E-02	NaN	H2BC11	
Interferon gamma signaling	-0E00	2.04E-02	NaN	IFI30,PTAFR	
Signaling by PTK6	-0E00	1.82E-02	NaN	ERBB4	
Transcriptional regulation by RUNX1	-0E00	1.97E-02	NaN	ESR1,H2BC11,PAX5	
Transcriptional regulation by RUNX3	-0E00	2.08E-02	NaN	CDKN1A,JAG1	
Transcriptional regulation by RUNX2	-0E00	1.96E-02	NaN	CDKN1A	
RUNX1 regulates megakaryocyte differentiation and platelet function	-0E00	1.72E-02	NaN	H2BC11	
Transcriptional Regulation by MECP2	-0E00	1.59E-02	NaN	TRPC3	
Signaling by NOTCH3	-0E00	2E-02	NaN	JAG1	
NR1H2 and NR1H3-mediated signaling	-0E00	1.96E-02	NaN	ABCG8	
Response of EIF2AK4 (GCN2) to amino acid deficiency	-0E00	1.94E-02	NaN	ATF3,DDIT3	
Amino acids regulate mTORC1	-0E00	1.82E-02	NaN	ATP6V0D2	
Sensory processing of sound by inner hair cells of the cochlea	-0E00	1.45E-02	NaN	ATP2B2	
Sensory processing of sound by outer hair cells of the cochlea	-0E00	1.82E-02	NaN	ATP2B2	
Heme signaling	-0E00	2.13E-02	NaN	PPARGC1A	
Sensory perception of taste	-0E00	2.13E-02	NaN	TAS2R1	
Expression and translocation of olfactory receptors	-0E00	7.39E-03	NaN	OR6C3,OR6C74,OR6C75	
Amyloid fiber formation	-0E00	1.14E-02	NaN	H2BC11	
Class I MHC mediated antigen processing and presentation	-0E00	2.1E-02	NaN	ASB16,BTK,CYBB,HERC5,KBTBD8,KLHL3,NCF2,SPSB4	
Factors involved in megakaryocyte development and platelet production	-0E00	1.08E-02	NaN	PRKAR1B	
Signaling by the B Cell Receptor (BCR)	-0E00	1.18E-02	NaN	BTK,CD22	
CGAS-STING Signaling Pathway	-0E00	1.45E-02	NaN	ATP6V0D2,CDKN1A	
Folate Signaling Pathway	-0E00	1.75E-02	NaN	CDKN1A	
Sleep REM Signaling Pathway	-0E00	1.89E-02	NaN	NGFR,PRKAR1B	
Cohesin Chromatin Regulation Pathway	-0E00	1.52E-02	NaN	ESR1,FAT3,H2BC11,PPM1J	
mRNA 3 Prime End Processing Signaling Pathway	-0E00	1.96E-02	NaN	H3C14,NGF	
Inositol phosphate metabolism	-0E00	2.08E-02	NaN	INPP5D	
Chromatin organization	-0E00	7.84E-03	NaN	H2BC11,PADI3	
Somitogenesis	-0E00	1.82E-02	NaN	HES7	
Signaling by TGFBR3	-0E00	2E-02	NaN	INHBA	
Regulation of endogenous retroelements	-0E00	1.92E-02	NaN	H2BC11,ZNF425	
Complex IV assembly	-0E00	2.08E-02	NaN	PET100	
Irritable Bowel Syndrome Signaling Pathway	-0E00	2.08E-02	NaN	IL22RA1,MMP23B,RND1,RND3,WNT2,WNT9A	
TRIM21 Intracellular Antibody Signaling Pathway	-0E00	1.76E-03	NaN	PRDM1	
Bone Mineralization Signaling Pathway	-0E00	2.08E-02	NaN	GNA15,WNT2,WNT9A	
ID3 Signaling Pathway	-0E00	8.27E-03	NaN	ADIPOQ,BMPR1B,CDKN1A,CYBB,ESR1,ESR2,NCF2,PAX5	
Role of BRCA1 in DNA Damage Response	-0E00	1.25E-02	NaN	CDKN1A	
Erythropoietin Signaling Pathway	-0E00	5.52E-03	NaN	TRPC3	
14-3-3-mediated Signaling	-0E00	1.52E-02	NaN	MAPT,SFN	
Clathrin-mediated Endocytosis Signaling	-0E00	9.57E-03	NaN	PGF,SNAP91	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	-0E00	2.15E-02	NaN	FYB1,INPP5D	
IL-12 Signaling and Production in Macrophages	-0E00	1.65E-02	NaN	H3C14,ITGAM,MST1R,PRLR	
TREM1 Signaling	-0E00	1.27E-02	NaN	NLRP10	
Role of NFAT in Regulation of the Immune Response	-0E00	4.78E-03	NaN	BTK,GNA15,GNAO1,GNG4,ITK	
FcγRIIB Signaling in B Lymphocytes	-0E00	9.38E-03	NaN	BTK,CACNA1C,CACNA1E,CACNA2D3,INPP5D	
CCR5 Signaling in Macrophages	-0E00	1.2E-02	NaN	CACNA1C,CACNA1E,CACNA2D3,GNA15,GNAO1,GNG4	
CD40 Signaling	-0E00	1.49E-02	NaN	TRAF1	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.15E-03	NaN	ATP2A1	
IL-3 Signaling	-0E00	1.23E-02	NaN	INPP5D	
Lymphotoxin β Receptor Signaling	-0E00	1.82E-02	NaN	TRAF1	
IL-17 Signaling	-0E00	5.29E-03	NaN	PGF	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.92E-03	NaN	FYB1,ITK,PPM1J	
T Helper Cell Differentiation	-0E00	4.22E-03	NaN	NGFR,TNFRSF1B	
CD28 Signaling in T Helper Cells	-0E00	3.83E-03	NaN	ITK,PTPRC	
Dendritic Cell Maturation	-0E00	8.24E-03	NaN	COL5A3,IL1RN,LY75,NGFR,TNFRSF1B	
Angiopoietin Signaling	-0E00	1.3E-02	NaN	GRB14	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	1.99E-02	NaN	BMPR1B,WNT2,WNT9A	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	5.86E-03	NaN	INPP5D,ITK,PTPRC	
Mitotic Roles of Polo-Like Kinase	-0E00	1.49E-02	NaN	PPM1J	
FLT3 Signaling in Hematopoietic Progenitor Cells	-0E00	1.22E-02	NaN	INPP5D	
ATM Signaling	-0E00	2E-02	NaN	CDKN1A,PPM1J	
Germ Cell-Sertoli Cell Junction Signaling	-0E00	1.75E-02	NaN	EPN3,RND1,RND3	
Aldosterone Signaling in Epithelial Cells	-0E00	1.17E-02	NaN	KCNU1,SLC12A1	
